Chamber,Start Time,End Time,Average Time
Neither,0,43.266666666666666,54.78518518518519
NSC,43.266666666666666,103.1,56.93333333333333
NSC,103.1,157.13333333333333,56.93333333333333
Neither,157.13333333333333,190.86666666666667,54.78518518518519
SC,190.86666666666667,427.76666666666665,80.19166666666666
Neither,427.76666666666665,536.6333333333333,54.78518518518519
Neither,536.6333333333333,558.3,54.78518518518519
Neither,558.3,653.6333333333333,54.78518518518519
Neither,653.6333333333333,673.9666666666667,54.78518518518519
Neither,673.9666666666667,784.8,54.78518518518519
SC,784.8,803.5,80.19166666666666
SC,803.5,835.4333333333333,80.19166666666666
SC,835.4333333333333,868.6666666666666,80.19166666666666
Neither,868.6666666666666,907.1,54.78518518518519
Neither,907.1,927.7,54.78518518518519
